,city,g2000,p2000,country_x,2000_ls,region,Regional_label,g2010,g2015,g2020,g2025,g2030,g2035,g2040,g2045,g2050,p2010,p2015,p2020,p2025,p2030,p2035,p2040,p2045,p2050
310,Colombo,57.409002261438616,18.745084,Sri Lanka,1185,Asia,2,95.022,132.205,179.881,237.732,310.885,398.264,493.71,591.246,688.87,20.859948999999983,21.597251330425298,22.086770641158775,22.354000707767742,22.467240409029902,22.497921073431936,22.413226110302688,22.17303638669565,21.782140969713126
311,Colombo,57.409002261438616,18.745084,Sri Lanka,1185,Asia,2,95.022,133.047,180.569,235.366,294.842,357.098,423.233,491.701,563.922,20.859948999999983,21.734738269871837,22.438420767131287,22.99081325455885,23.43567870713887,23.804486126337807,24.07551930282339,24.19937892556787,24.188050096181026
312,Colombo,57.409002261438616,18.745084,Sri Lanka,1185,Asia,2,95.022,133.283,180.838,231.051,276.811,315.509,350.811,382.043,411.114,20.859948999999983,21.77329778579318,22.63398857272163,23.461565871338337,24.256737180751735,25.001093912558552,25.69669400002889,26.320423379349826,26.88963499578644
313,Colombo,57.409002261438616,18.745084,Sri Lanka,1185,Asia,2,95.022,132.104,177.587,229.043,283.211,336.799,388.906,436.662,481.149,20.859948999999983,21.58070148775385,22.07468471525213,22.36933372320755,22.496877924968075,22.526819248566685,22.427694993806043,22.170830899163896,21.764481909012183
314,Colombo,57.409002261438616,18.745084,Sri Lanka,1185,Asia,2,95.022,131.928,179.469,241.716,327.536,436.051,556.617,682.26,810.838,20.859948999999983,21.552019381375334,21.9495658741707,22.080250694498407,22.052533534760805,21.936561783707198,21.70539129013861,21.324614874922027,20.80128646249881
315,Bucharest,153.61117846980105,22.191683,Romania,435,Europe,3,234.124,255.365,300.584,356.653,424.498,498.346,570.902,635.989,693.068,21.486371,21.12093870120055,20.704840768413717,20.235053878501922,19.716648316306145,19.186788505026044,18.626637893496685,18.007941831881404,17.316982581901005
316,Bucharest,153.61117846980105,22.191683,Romania,435,Europe,3,234.124,255.562,299.725,346.698,392.816,433.452,470.979,504.344,535.898,21.486371,21.137197025799445,20.765849199529068,20.35465407099263,19.91520321677395,19.444753979600733,18.934698348649,18.37486858639801,17.75712018060788
317,Bucharest,153.61117846980105,22.191683,Romania,435,Europe,3,234.124,256.357,300.818,341.759,374.222,393.929,407.964,416.883,424.193,21.486371,21.202992959430798,20.955787288163595,20.687670975247205,20.38111020718185,20.028275431473944,19.654875407733094,19.2727064897289,18.87498279076065
318,Bucharest,153.61117846980105,22.191683,Romania,435,Europe,3,234.124,255.195,298.699,343.866,389.111,429.145,465.652,496.641,525.386,21.486371,21.106844059473104,20.689830802935298,20.19240286073014,19.62177672177064,19.011160469183835,18.3544650673751,17.635674724608972,16.844173201734062
319,Bucharest,153.61117846980105,22.191683,Romania,435,Europe,3,234.124,255.166,301.073,365.801,453.09,555.072,657.795,754.343,844.018,21.486371,21.104429337873814,20.660212230265234,20.15441914661041,19.604896895521136,19.046996106529118,18.463501752100473,17.825479241249884,17.118919858510445
320,Ouagadougou,10.649819706982568,12.294012,Burkina Faso,174,Africa,0,18.709,24.921,34.144,48.982,71.961,106.496,155.782,223.38,312.921,16.468714000000006,18.650872666974227,20.861569002565073,23.071164648536705,25.18247707524915,27.27219642154693,29.23393422366178,30.99948656806081,32.52820768973801
321,Ouagadougou,10.649819706982568,12.294012,Burkina Faso,174,Africa,0,18.709,25.287,34.931,48.346,66.267,89.67,121.424,164.2,220.999,16.468714000000006,18.92431139537973,21.566602144219786,24.37529351742606,27.29089543529063,30.2300403265163,33.13461865054996,35.92469152414935,38.60184938153459
322,Ouagadougou,10.649819706982568,12.294012,Burkina Faso,174,Africa,0,18.709,25.597,35.536,47.599,61.498,76.863,95.245,117.438,143.99,16.468714000000006,19.156774989836787,22.243514090144437,25.705910913132648,29.58535049326771,33.7070369197125,38.01075168572821,42.473796307569486,47.05446821933912
323,Ouagadougou,10.649819706982568,12.294012,Burkina Faso,174,Africa,0,18.709,25.566,35.362,46.849,59.462,72.169,86.54,103.056,121.9,16.468714000000006,19.133273761166063,22.16221420802093,25.514977571287076,29.254170393410938,33.20599748700373,37.31430991269414,41.556010328201985,45.88715394397435
324,Ouagadougou,10.649819706982568,12.294012,Burkina Faso,174,Africa,0,18.709,24.884,34.129,50.138,77.421,121.423,186.044,276.461,398.143,16.468714000000006,18.623037912029098,20.76419637281804,22.84958316857245,24.810913032542835,26.72581220328171,28.484334199125602,30.019019268739587,31.293090095366782
325,Bamako,8.571501100968232,11.295324,Mali,150,Africa,0,14.86,16.475,22.285,32.523,49.073,74.918,112.9,166.185,237.928,15.369808999999993,17.490558108210486,19.618490799006082,21.74117957619462,23.740593812502112,25.69128165122762,27.472808741100877,29.036370667332005,30.35277422645304
326,Bamako,8.571501100968232,11.295324,Mali,150,Africa,0,14.86,16.742,22.314,30.608,42.271,58.035,79.674,109.002,148.148,15.369808999999993,17.77351127164641,20.344089306765568,23.035402133921743,25.780815001911357,28.494942490575145,31.117610097807738,33.612926686328265,35.91020116795686
327,Bamako,8.571501100968232,11.295324,Mali,150,Africa,0,14.86,16.946,22.759,30.437,39.771,50.568,63.523,79.068,97.499,15.369808999999993,17.99026992813706,20.930004144186842,24.13876961192346,27.642910531635593,31.24423974201644,34.84735238985211,38.449273568626566,41.966787752078474
328,Bamako,8.571501100968232,11.295324,Mali,150,Africa,0,14.86,16.926,22.668,30.11,38.826,48.148,58.688,70.63,83.999,15.369808999999993,17.969456420876345,20.858479655312568,23.9744114990355,27.36217601062138,30.826721437955705,34.27676327815539,37.71027977022864,41.04532885687539
329,Bamako,8.571501100968232,11.295324,Mali,150,Africa,0,14.86,16.455,22.271,33.22,52.658,85.457,135.535,207.746,307.055,15.369808999999993,17.46843610442808,19.5421546954353,21.569466966224837,23.45505975008361,25.274402099239435,26.90457215524804,28.29791166371751,29.429103248223225
330,Santiago,161.4363114086231,15.41982,Chile,889,Americas,1,232.988,294.581,365.612,443.298,529.693,623.966,721.861,818.244,904.435,17.113687999999975,17.808836599132707,18.390708420391412,18.848999957461334,19.166749975052422,19.374278322007452,19.464635722925337,19.43548740453518,19.28684915901633
331,Santiago,161.4363114086231,15.41982,Chile,889,Americas,1,232.988,295.595,367.453,439.623,510.276,580.255,654.17,732.004,809.537,17.113687999999975,17.870086447093396,18.566889664780913,19.18137230242883,19.68561869991434,20.071113790235465,20.337542474148144,20.495194366586684,20.534311589490635
332,Santiago,161.4363114086231,15.41982,Chile,889,Americas,1,232.988,296.528,368.699,432.532,484.762,526.409,565.829,604.225,639.345,17.113687999999975,17.926502382434773,18.742943084657046,19.510593438401948,20.19944833587877,20.764745074440487,21.231330517935742,21.627057744485178,21.970612159091736
333,Santiago,161.4363114086231,15.41982,Chile,889,Americas,1,232.988,294.895,364.611,431.526,496.618,558.763,621.23,683.489,741.522,17.113687999999975,17.827801708933542,18.449692983903535,18.939563089201386,19.267573154796544,19.462088837329226,19.520433266800875,19.446514069283094,19.243698326023214
334,Santiago,161.4363114086231,15.41982,Chile,889,Americas,1,232.988,294.681,366.954,453.912,560.695,685.276,818.606,955.826,1087.211,17.113687999999975,17.814872139554154,18.409279968712266,18.886121945579525,19.22416527248471,19.454793351471835,19.57076196641808,19.56754430447328,19.443898256211533
335,Lusaka,10.495238938542261,10.201562,Zambia,150,Africa,0,18.112,24.814,34.634,50.615,76.128,114.567,168.62,241.093,334.839,13.088569999999994,14.72027968872734,16.394661547263052,18.072547235087658,19.711124921723865,21.355457808880537,22.903815502721653,24.27626755254235,25.456982197022047
336,Lusaka,10.495238938542261,10.201562,Zambia,150,Africa,0,18.112,25.223,35.45,49.94,69.835,95.813,130.562,176.522,236.271,13.088569999999994,14.962669850098134,16.968309038939328,19.113671534020888,21.36776759308091,23.657910098192247,25.905627837638924,28.05072650145443,30.104185266538334
337,Lusaka,10.495238938542261,10.201562,Zambia,150,Africa,0,18.112,25.671,36.695,50.518,67.24,86.543,110.301,139.179,174.253,13.088569999999994,15.228476949326595,17.810144256942174,20.601670882737437,23.694199116781462,27.02296623945552,30.55855042729844,34.17492431303892,37.940278349985945
338,Lusaka,10.495238938542261,10.201562,Zambia,150,Africa,0,18.112,25.652,36.489,49.259,64.174,80.042,98.79,120.814,146.806,13.088569999999994,15.217339278169364,17.776106524188467,20.521614999658492,23.548397510587993,26.78383908717368,30.201228145991138,33.67760329637678,37.27778428595808
339,Lusaka,10.495238938542261,10.201562,Zambia,150,Africa,0,18.112,24.784,34.713,52.31,83.02,132.375,203.499,300.715,428.694,13.088569999999994,14.702455195705706,16.33430128799176,17.938642791800465,19.490754081708992,21.035435490525796,22.46610643915953,23.70485915731281,24.740211421324013
340,Amsterdam,536.5430005713451,15.862825,Netherlands,1353,Europe,3,614.809,659.584,722.299,785.847,856.522,933.473,1017.265,1105.623,1192.755,16.612988,16.96112353023783,17.32779395802249,17.70786157433939,18.075140348707315,18.404404508744182,18.691053606997592,18.93663624779161,19.15417413299676
341,Amsterdam,536.5430005713451,15.862825,Netherlands,1353,Europe,3,614.809,658.651,719.395,778.274,839.554,904.619,978.392,1060.652,1146.381,16.612988,16.937136273206704,17.263575942261316,17.588879616799122,17.88425108267095,18.123619800571277,18.309552982525435,18.45284496797608,18.575119657036968
342,Amsterdam,536.5430005713451,15.862825,Netherlands,1353,Europe,3,614.809,655.181,707.919,749.146,782.224,808.524,833.328,856.261,873.567,16.612988,16.847899452311925,16.989874338128686,17.02969223404302,16.963099329514392,16.805629915174105,16.56090716862095,16.23843112497205,15.856705091993312
343,Amsterdam,536.5430005713451,15.862825,Netherlands,1353,Europe,3,614.809,657.146,715.147,772.461,833.615,896.976,963.576,1033.163,1101.36,16.612988,16.898433957190456,17.150695237298375,17.36130025551693,17.498476761784612,17.57252556368188,17.579519243031058,17.52031730781878,17.404887046504477
344,Amsterdam,536.5430005713451,15.862825,Netherlands,1353,Europe,3,614.809,662.127,730.816,811.999,913.181,1031.753,1168.589,1326.107,1500.598,16.612988,17.026523066194198,17.537964417516136,18.14981711044951,18.813447206759022,19.464046046165876,20.115718050928777,20.791087838257575,21.515551316126313
345,Guatemala City,44.49699565188581,11.237101000000001,Guatemala,562,Americas,1,61.823,70.38,84.241,109.473,145.955,195.437,257.775,333.263,421.044,14.388928999999996,15.743576921169831,16.88136183542956,17.882270367175007,18.725510155490834,19.43294333517579,19.978848813963737,20.367159045696987,20.61216885313131
346,Guatemala City,44.49699565188581,11.237101000000001,Guatemala,562,Americas,1,61.823,71.472,85.517,107.494,135.968,170.35,212.341,263.332,324.489,14.388928999999996,15.988008097992921,17.505236235747528,18.979786676338016,20.40138659149923,21.72375632377391,22.910961828870107,23.99865782145525,24.965488480710267
347,Guatemala City,44.49699565188581,11.237101000000001,Guatemala,562,Americas,1,61.823,72.439,86.842,105.867,128.527,153.325,181.687,214.166,251.027,14.388928999999996,16.204353134064245,18.27752564099352,20.538948458788717,22.91594599220637,25.320525004101253,27.767690495104375,30.283138658732234,32.85581995560248
348,Guatemala City,44.49699565188581,11.237101000000001,Guatemala,562,Americas,1,61.823,72.278,85.768,102.481,122.076,141.898,163.4,186.857,212.27,14.388928999999996,16.168347547880092,18.16071681027446,20.27677504927061,22.47316332841388,24.660584347410094,26.862812900770777,29.10592709718207,31.375796228343187
349,Guatemala City,44.49699565188581,11.237101000000001,Guatemala,562,Americas,1,61.823,70.192,83.758,110.407,152.612,213.98,292.89,389.647,503.323,14.388928999999996,15.70150025344253,16.739154910521833,17.56874343281576,18.215173507587483,18.704281733181464,19.013515723584707,19.154574505253677,19.148440149970153
350,Quito,66.43064229445932,12.345023,Ecuador,336,Americas,1,104.16,126.267,149.147,180.831,223.232,276.993,341.124,413.649,491.853,14.464739000000003,15.34061619344555,16.090675413981128,16.725208019799357,17.22899115356254,17.63150126776781,17.91731769280663,18.083592177186613,18.130263675853804
351,Quito,66.43064229445932,12.345023,Ecuador,336,Americas,1,104.16,127.048,150.959,180.709,215.201,253.597,298.437,349.74,407.379,14.464739000000003,15.435445712663544,16.347294371584738,17.203607878927645,17.973798848148824,18.652586949441474,19.239644132517142,19.716814357292705,20.089108184346504
352,Quito,66.43064229445932,12.345023,Ecuador,336,Americas,1,104.16,128.268,154.093,181.636,208.976,234.626,262.497,292.376,325.044,14.464739000000003,15.583672959979978,16.81202873293935,18.079067785287677,19.34407493446601,20.561936661086282,21.75247360359923,22.921207670944447,24.062992950529456
353,Quito,66.43064229445932,12.345023,Ecuador,336,Americas,1,104.16,126.875,150.15,176.969,207.761,241.346,279.252,320.486,365.554,14.464739000000003,15.414449198167597,16.305577405308487,17.07327894258953,17.6885726549369,18.19143385571649,18.571171216138584,18.816711434154687,18.922041224255583
354,Quito,66.43064229445932,12.345023,Ecuador,336,Americas,1,104.16,126.081,148.714,183.232,234.464,303.883,388.385,486.353,595.026,14.464739000000003,15.317979339827685,16.018997245405163,16.57550374150065,16.99617940492087,17.312536528901507,17.51115515731511,17.590873512641604,17.553054032972724
355,Dakar,14.497854955923621,9.505861999999999,Senegal,204,Africa,0,21.61,25.957,33.917,46.666,65.615,93.15,130.848,180.07,241.957,12.433727999999993,13.824360214879043,15.037938205834633,16.122840482067147,17.074299170338882,17.93584644509289,18.648943874318963,19.17020629950785,19.505755606063847
356,Dakar,14.497854955923621,9.505861999999999,Senegal,204,Africa,0,21.61,26.368,34.502,45.789,60.497,79.196,103.721,135.506,176.219,12.433727999999993,14.042963495432405,15.651291275135263,17.236499376358243,18.790814287116397,20.320444272305554,21.75996169950276,23.0804207994687,24.251973788883827
357,Dakar,14.497854955923621,9.505861999999999,Senegal,204,Africa,0,21.61,26.77,35.615,46.109,57.881,70.399,85.155,102.493,122.71,12.433727999999993,14.257342794864964,16.355798502416746,18.657744653572486,21.14060343360286,23.69300702337692,26.32719813029475,29.025771929193557,31.779281245223395
358,Dakar,14.497854955923621,9.505861999999999,Senegal,204,Africa,0,21.61,26.72,35.374,45.253,55.841,66.074,77.511,90.347,104.688,12.433727999999993,14.23073354952079,16.26370126027656,18.443514654209377,20.771156441655663,23.136852473380422,25.55762148346002,28.0171147078715,30.505204391910354
359,Dakar,14.497854955923621,9.505861999999999,Senegal,204,Africa,0,21.61,25.902,33.764,47.296,69.433,103.868,152.107,216.178,297.812,12.433727999999993,13.794832265118702,14.935596012264746,15.893507291974421,16.695862164454788,17.38807496444811,17.911697127867907,18.230023628110743,18.35600166478416
360,Conakry,7.399539642593315,8.344486000000002,Guinea,180,Africa,0,9.766,13.347,26.01,46.8,79.502,126.084,186.21,258.779,341.872,9.98159,10.75780032983637,11.461037430179216,12.081715239130421,12.582540834773045,12.996751398676102,13.299215995015635,13.484976277127751,13.563570783440605
361,Conakry,7.399539642593315,8.344486000000002,Guinea,180,Africa,0,9.766,13.521,25.584,41.833,63.253,89.87,123.679,165.552,216.266,9.98159,10.89748407375793,11.778123606621946,12.604441287383246,13.35554589655694,14.029691218059513,14.61265865620365,15.099158496714177,15.47977171844934
362,Conakry,7.399539642593315,8.344486000000002,Guinea,180,Africa,0,9.766,13.725,25.427,38.439,52.7,67.256,83.634,102.042,122.572,9.98159,11.062453195258504,12.259255207701376,13.540501437567675,14.874536439128432,16.15924611122784,17.379549213235105,18.541033805029528,19.65167373557046
363,Conakry,7.399539642593315,8.344486000000002,Guinea,180,Africa,0,9.766,13.649,24.859,36.424,48.143,58.726,69.852,81.689,94.309,9.98159,11.001028603995435,12.056590739329241,13.09717000910225,14.149783275678633,15.125815808607282,16.02051091824007,16.842008435395442,17.599028964204983
364,Conakry,7.399539642593315,8.344486000000002,Guinea,180,Africa,0,9.766,13.271,25.976,48.645,86.861,142.676,212.346,292.951,381.682,9.98159,10.696465679603158,11.259977597167396,11.649325294903639,11.888538996470697,12.014780125602142,11.999619960622463,11.844249198852951,11.568110222926267
365,Tunis,58.1207406212837,9.456117,Tunisia,415,Africa,0,89.757,101.916,134.561,177.857,232.008,294.346,358.928,420.353,472.575,10.480934000088313,10.965250761896897,11.373847599021667,11.684846639224025,11.88628796474954,12.012404243326054,12.079837252619742,12.086629608773057,12.02032256577401
366,Tunis,58.1207406212837,9.456117,Tunisia,415,Africa,0,89.757,102.225,134.909,175.156,221.628,272.404,325.998,379.467,428.537,10.480934000088313,10.998417965922759,11.474561856864185,11.887470251471592,12.205566452791574,12.432936547007767,12.595842138284768,12.700378525059264,12.742657987393583
367,Tunis,58.1207406212837,9.456117,Tunisia,415,Africa,0,89.757,102.629,135.489,173.252,213.338,253.28,293.374,331.508,364.705,10.480934000088313,11.041967769288913,11.59506411661035,12.113010354537856,12.556496657034286,12.904779091779172,13.199669554316444,13.465933421492341,13.70737357933023
368,Tunis,58.1207406212837,9.456117,Tunisia,415,Africa,0,89.757,101.886,133.608,172.302,217.621,266.518,316.512,364.01,404.704,10.480934000088313,10.962024982741335,11.367195890904268,11.674727990851379,11.862627052932325,11.962500437719656,11.98869550740489,11.942930362374504,11.816812042193071
369,Tunis,58.1207406212837,9.456117,Tunisia,415,Africa,0,89.757,101.879,135.25,183.283,247.388,324.915,407.438,489.333,563.753,10.480934000088313,10.96128776156105,11.361570513617593,11.661196112617306,11.852598915485888,11.96979116776605,12.029163083307134,12.028671431131938,11.9561228357585
370,Brussels,311.62222848641545,10.175683999999999,Belgium,1099,Europe,3,357.666,386.55,420.166,461.282,511.964,570.807,633.155,694.686,754.294,10.712065999999997,11.023431990402145,11.324006875922011,11.628758042130492,11.930754582016514,12.225277103938202,12.515827354180479,12.79330011568339,13.049507423284146
371,Brussels,311.62222848641545,10.175683999999999,Belgium,1099,Europe,3,357.666,385.894,418.201,456.962,502.917,555.813,613.192,671.95,731.121,10.712065999999997,11.004739333746045,11.270222362571596,11.529576802255958,11.775222157535863,12.005254945227161,12.22244097116924,12.41971843197455,12.595585846290158
372,Brussels,311.62222848641545,10.175683999999999,Belgium,1099,Europe,3,357.666,382.904,409.444,436.363,464.168,491.664,516.515,535.995,549.873,10.712065999999997,10.919451451361216,11.024211490416569,11.04350072523836,11.005283813484558,10.929899090247094,10.813604726479486,10.64935545858768,10.43388441921966
373,Brussels,311.62222848641545,10.175683999999999,Belgium,1099,Europe,3,357.666,384.764,415.211,453.149,499.519,551.823,605.236,656.391,704.421,10.712065999999997,10.972490109289598,11.175967603631918,11.344913789044742,11.472731909657297,11.577328040877378,11.653870521694616,11.68734744771594,11.671058411537686
374,Brussels,311.62222848641545,10.175683999999999,Belgium,1099,Europe,3,357.666,388.798,427.678,480.985,551.859,638.749,737.048,844.77,962.452,10.712065999999997,11.087531785658765,11.514945055612532,12.017833930530513,12.559023430382844,13.108118804122517,13.67725462046787,14.272153321408451,14.896388001032081
375,Porto Novo,8.515287806131017,6.517810000000001,Benin,373,Africa,0,12.601,15.02,19.378,26.723,38.283,56.012,82.082,118.813,168.465,8.849891999999997,10.041558760874162,11.250902744829876,12.427883453789663,13.526922838513165,14.584021003174549,15.56466020403239,16.43524488462253,17.184848602986943
376,Porto Novo,8.515287806131017,6.517810000000001,Benin,373,Africa,0,12.601,15.174,19.318,25.282,33.205,43.426,57.238,75.681,99.895,8.849891999999997,10.144558566607618,11.513820002999635,12.899701730753709,14.253562800526485,15.570771861856171,16.850192089698098,18.075879947489046,19.213739008299658
377,Porto Novo,8.515287806131017,6.517810000000001,Benin,373,Africa,0,12.601,15.257,19.279,24.371,30.3,36.738,44.409,53.559,64.245,8.849891999999997,10.199935760556546,11.632409505833818,13.118060498989754,14.67263937016049,16.218673527679027,17.736148929609854,19.23318349216081,20.6832995052409
378,Porto Novo,8.515287806131017,6.517810000000001,Benin,373,Africa,0,12.601,15.278,19.321,24.285,29.873,35.352,41.444,48.246,55.653,8.849891999999997,10.213710431433123,11.678481603884782,13.214284059591249,14.820829507272569,16.414940497886455,17.97738340725455,19.51906944291903,21.014523447016998
379,Porto Novo,8.515287806131017,6.517810000000001,Benin,373,Africa,0,12.601,15.035,19.494,27.67,41.991,65.912,102.626,156.169,230.639,8.849891999999997,10.051336227604521,11.282041628110846,12.491269004996395,13.622974724912291,14.712503211218655,15.726403024104519,16.630550272110018,17.412505174521097
380,Athens,221.80758420203622,10.986883,Greece,538,Europe,3,273.897,257.171,291.041,326.023,371.051,421.763,472.882,521.722,568.636,11.359346000000007,11.470571709246162,11.487818138167755,11.503105586384008,11.525873286034665,11.565012065913855,11.608834525736615,11.639917964066763,11.642252426302626
381,Athens,221.80758420203622,10.986883,Greece,538,Europe,3,273.897,256.692,288.606,317.214,350.336,385.165,421.383,458.216,496.953,11.359346000000007,11.449203336291502,11.430203399537843,11.402399243259106,11.379357628952262,11.366021288535189,11.350582207681386,11.316783731756376,11.248470075763871
382,Athens,221.80758420203622,10.986883,Greece,538,Europe,3,273.897,255.345,284.101,304.339,323.913,339.383,351.402,359.634,366.269,11.359346000000007,11.389105953186887,11.283651365836104,11.113078797298781,10.898932475157864,10.673240120640537,10.42222942179531,10.127594085568557,9.77757165635181
383,Athens,221.80758420203622,10.986883,Greece,538,Europe,3,273.897,256.19,288.179,319.924,360.08,403.24,443.995,480.921,516.057,11.359346000000007,11.426805682087535,11.372998285016015,11.293300475988326,11.19818436285115,11.108648425148337,11.010126044023005,10.882542839249846,10.707903635120246
384,Athens,221.80758420203622,10.986883,Greece,538,Europe,3,273.897,258.094,294.771,339.621,401.744,476.172,555.538,638.931,728.258,11.359346000000007,11.511760502969938,11.589831587738505,11.71178803696608,11.881187242450263,12.08624313850421,12.316090158186277,12.561178067607358,12.813234058025655
385,La Paz,29.631901156020263,8.307248,Bolivia,120,Americas,1,43.19,54.225,68.298,89.307,118.718,156.997,203.564,257.63,317.65,9.929849,10.554711550554469,11.071562615314422,11.503672620650297,11.835481820828143,12.083908606821442,12.245338840414004,12.314092363116965,12.296996584454053
386,La Paz,29.631901156020263,8.307248,Bolivia,120,Americas,1,43.19,54.698,69.511,89.569,113.995,142.494,176.448,216.479,262.786,9.929849,10.646834183650936,11.339786294448505,12.001403469789421,12.602925280422294,13.13003438448685,13.584921850081942,13.963053535020947,14.270640427337353
387,La Paz,29.631901156020263,8.307248,Bolivia,120,Americas,1,43.19,55.42,71.534,90.497,110.77,131.328,153.94,178.918,206.496,9.929849,10.78720149763495,11.78400837147778,12.87263909719925,13.998321465504329,15.10613603924055,16.21102124089869,17.313129268409348,18.433811330303474
388,La Paz,29.631901156020263,8.307248,Bolivia,120,Americas,1,43.19,55.236,71.133,90.481,113.806,140.891,173.438,212.412,258.825,9.929849,10.75146709692725,11.669149596421276,12.62907746400123,13.603394560258513,14.53912454724911,15.454482577091532,16.34863482885458,17.240048962272606
389,La Paz,29.631901156020263,8.307248,Bolivia,120,Americas,1,43.19,54.059,67.786,89.755,123.32,169.51,226.442,293.415,368.789,9.929849,10.522293166739097,10.965247479272438,11.275949902407165,11.474495298156343,11.582607070192205,11.59867422948173,11.520435702021055,11.357972277578906
390,Port au Prince,9.830036010290577,8.645370999999999,Haiti,450,Americas,1,9.918,12.949,16.94,23.729,34.72,51.334,74.401,104.345,141.007,9.993247000000002,10.505823560346933,10.945278570750638,11.301284408449183,11.560991495419335,11.759660984277803,11.889655953695234,11.949649252149673,11.939741091978172
391,Port au Prince,9.830036010290577,8.645370999999999,Haiti,450,Americas,1,9.918,13.013,16.97,22.832,30.813,41.119,54.568,71.577,92.46,9.993247000000002,10.557756781543663,11.066898174178565,11.516684253254255,11.900742584918122,12.211424652592274,12.46203962951019,12.643938768801533,12.747289171016122
392,Port au Prince,9.830036010290577,8.645370999999999,Haiti,450,Americas,1,9.918,13.142,17.278,22.665,28.942,35.745,43.7,52.722,62.784,9.993247000000002,10.662451727278155,11.36569546180111,12.10815687373286,12.84873918941779,13.540008291003641,14.18305476534461,14.786792750058572,15.350477834189627
393,Port au Prince,9.830036010290577,8.645370999999999,Haiti,450,Americas,1,9.918,13.09,16.99,21.728,26.908,31.85,37.256,43.019,49.097,9.993247000000002,10.62032394462246,11.23047735146268,11.8147899238506,12.37459255104106,12.869015681397366,13.306556869584295,13.69851417744131,14.04462714867558
394,Port au Prince,9.830036010290577,8.645370999999999,Haiti,450,Americas,1,9.918,12.891,16.807,24.042,36.785,57.015,85.209,121.751,166.317,9.993247000000002,10.458361530621833,10.791550914876321,10.976646755483763,11.052837089724974,11.060344677308786,10.992788410006161,10.852435915389032,10.644436909403126
395,Santo Domingo,49.70514427691694,8.591967,Dominican Republic,380,Americas,1,83.26,103.26,127.115,154.133,186.608,224.124,264.918,306.763,347.633,9.92732,10.449739888447942,10.885169702708765,11.239878188948245,11.499622025136754,11.684079181977266,11.786934618926086,11.808524239522805,11.754283295582361
396,Santo Domingo,49.70514427691694,8.591967,Dominican Republic,380,Americas,1,83.26,103.975,128.565,153.93,181.029,209.627,240.75,274.011,309.048,9.92732,10.522129756969495,11.065859218035234,11.560923487180041,12.005697510814658,12.387810307980644,12.696150890709417,12.943755259742574,13.13217999797422
397,Santo Domingo,49.70514427691694,8.591967,Dominican Republic,380,Americas,1,83.26,104.751,130.737,154.527,176.491,196.309,216.698,237.631,259.183,9.92732,10.60070032108338,11.33332230653863,12.100294355892107,12.8675324447753,13.596712965045402,14.30817430103947,15.010009716775173,15.699488352881595
398,Santo Domingo,49.70514427691694,8.591967,Dominican Republic,380,Americas,1,83.26,103.502,127.079,149.687,173.499,197.714,223.062,248.941,274.972,9.92732,10.474215887746805,10.964707045594906,11.367604351307056,11.664974145149644,11.879478595722178,12.008434608371138,12.050776305071516,12.005477898879036
399,Santo Domingo,49.70514427691694,8.591967,Dominican Republic,380,Americas,1,83.26,103.001,126.415,154.989,192.293,237.951,288.275,341.165,394.537,9.92732,10.423604632752996,10.80249143890263,11.06790393177095,11.233090351634841,11.320050856913534,11.324887009944502,11.249879046992959,11.102004111169224
400,Prague,173.47158214570143,10.24289,Czech Republic,432,Europe,3,248.639,286.048,339.277,400.893,473.026,550.978,627.052,694.867,761.578,10.492959999999997,10.776348116919449,11.022509127768812,11.244734697293994,11.42969173141424,11.58090738839556,11.736653125514025,11.91002415908474,12.08120300920477
401,Prague,173.47158214570143,10.24289,Czech Republic,432,Europe,3,248.639,285.611,336.695,391.508,452.352,516.929,582.1,643.228,707.387,10.492959999999997,10.759863989884376,10.97191833215026,11.153535688078914,11.291831824828975,11.386760533117005,11.477775165859,11.588833186021223,11.703701006759818
402,Prague,173.47158214570143,10.24289,Czech Republic,432,Europe,3,248.639,283.328,327.654,370.59,412.647,450.979,483.806,507.228,527.767,10.492959999999997,10.673863278156034,10.733773332175497,10.683255335996638,10.54630809476116,10.35042413728189,10.133279963167984,9.914550496944292,9.67602004416821
403,Prague,173.47158214570143,10.24289,Czech Republic,432,Europe,3,248.639,284.914,335.542,394.668,463.155,535.661,604.628,664.889,724.362,10.492959999999997,10.733606189864785,10.904333701904372,11.022351795299077,11.07545325381863,11.083960323765092,11.07818440655105,11.071925373731359,11.04736026716012
404,Prague,173.47158214570143,10.24289,Czech Republic,432,Europe,3,248.639,287.807,346.842,423.949,519.679,629.633,744.993,861.406,988.467,10.492959999999997,10.842591955173173,11.213676247481908,11.625928056987627,12.030876499827144,12.411410780038539,12.819362023737424,13.281635733994007,13.782001786681425
405,Lisbon,215.7890492156284,10.336209,Portugal,569,Europe,3,230.606,230.091,253.869,281.428,314.359,350.773,387.153,423.634,460.909,10.675571999999985,10.818138446812574,10.951207772338075,11.074257669064687,11.196836812057212,11.324704388925262,11.44753959028445,11.5502501885389,11.62433143030996
406,Lisbon,215.7890492156284,10.336209,Portugal,569,Europe,3,230.606,229.811,252.432,275.982,301.271,327.69,355.143,384.765,417.937,10.675571999999985,10.804997165736724,10.909987403763745,10.999201995929395,11.082360814288215,11.163211121263185,11.233772006577132,11.283777889974141,11.309672162376204
